id,firstName,lastName,age,gender,location,religion,diet,profession
382,User382,SL437,31,female,Ratnapura,Buddhist,vegetarian,Accountant
383,User383,SL842,22,female,Monaragala,Buddhist,vegetarian,Student
384,User384,SL172,22,male,Jaffna,Muslim,non-vegetarian,Artist
385,User385,SL747,28,male,Kandy,Muslim,non-vegetarian,Entrepreneur
386,User386,SL825,25,female,Ratnapura,Buddhist,non-vegetarian,Accountant
387,User387,SL239,24,male,Puttalam,Muslim,vegetarian,Lawyer
388,User388,SL537,22,male,Colombo,Buddhist,vegetarian,Teacher
389,User389,SL105,22,male,Badulla,Buddhist,vegetarian,Manager
390,User390,SL930,22,male,Ratnapura,Christian,non-vegetarian,Student
391,User391,SL856,40,male,Kurunegala,Buddhist,vegetarian,Artist
392,User392,SL212,24,female,Polonnaruwa,Buddhist,non-vegetarian,Consultant
393,User393,SL451,45,female,Gampaha,Hindu,vegetarian,Accountant
394,User394,SL659,31,male,Colombo,Christian,non-vegetarian,Student
395,User395,SL936,31,female,Colombo,Buddhist,non-vegetarian,Engineer
396,User396,SL688,30,male,Ratnapura,Christian,vegetarian,Consultant
397,User397,SL198,28,male,Anuradhapura,Christian,non-vegetarian,Lawyer
398,User398,SL964,32,male,Kalutara,Buddhist,non-vegetarian,Accountant
399,User399,SL800,22,female,Gampaha,Hindu,vegetarian,Lawyer
400,User400,SL700,33,female,Badulla,Buddhist,non-vegetarian,Consultant
401,User401,SL427,36,female,Ratnapura,Buddhist,vegetarian,Manager
402,User402,SL118,22,male,Badulla,Buddhist,non-vegetarian,Engineer
403,User403,SL173,22,male,Polonnaruwa,Buddhist,non-vegetarian,Doctor
404,User404,SL383,22,female,Gampaha,Hindu,vegetarian,Manager
405,User405,SL435,31,male,Kurunegala,Hindu,non-vegetarian,Consultant
406,User406,SL698,25,female,Ratnapura,Buddhist,vegetarian,Manager
407,User407,SL748,30,male,Colombo,Hindu,vegetarian,Accountant
408,User408,SL793,25,male,Anuradhapura,Buddhist,non-vegetarian,Consultant
409,User409,SL508,22,male,Matara,Buddhist,vegetarian,Student
410,User410,SL956,35,male,Kandy,Buddhist,non-vegetarian,Student
411,User411,SL189,25,male,Puttalam,Buddhist,vegetarian,Lawyer
412,User412,SL835,31,female,Gampaha,Muslim,vegetarian,Artist
413,User413,SL857,44,male,Ratnapura,Muslim,vegetarian,Accountant
414,User414,SL209,31,female,Kurunegala,Buddhist,non-vegetarian,Consultant
415,User415,SL224,22,female,Gampaha,Buddhist,non-vegetarian,Lawyer
416,User416,SL364,26,male,Ratnapura,Muslim,non-vegetarian,Student
417,User417,SL288,27,male,Ampara,Buddhist,vegetarian,Entrepreneur
418,User418,SL151,22,male,Kegalle,Buddhist,non-vegetarian,Engineer
419,User419,SL406,29,male,Badulla,Buddhist,non-vegetarian,Consultant
420,User420,SL801,29,male,Kandy,Buddhist,vegetarian,Doctor
421,User421,SL467,34,female,Badulla,Buddhist,non-vegetarian,Artist
422,User422,SL806,28,male,Colombo,Buddhist,non-vegetarian,Doctor
423,User423,SL633,29,male,Vavuniya,Buddhist,non-vegetarian,Accountant
424,User424,SL962,36,female,Batticaloa,Buddhist,vegetarian,Consultant
425,User425,SL654,22,female,Matale,Buddhist,vegetarian,Manager
426,User426,SL314,22,female,Anuradhapura,Hindu,vegetarian,Student
427,User427,SL616,25,female,Badulla,Buddhist,non-vegetarian,Doctor
428,User428,SL532,22,male,Polonnaruwa,Buddhist,non-vegetarian,Accountant
429,User429,SL685,28,male,Ratnapura,Buddhist,non-vegetarian,Artist
430,User430,SL813,38,male,Matale,Buddhist,non-vegetarian,Teacher
431,User431,SL496,32,female,Gampaha,Buddhist,non-vegetarian,Entrepreneur
432,User432,SL959,37,female,Batticaloa,Buddhist,non-vegetarian,Engineer
433,User433,SL644,30,male,Kalutara,Buddhist,non-vegetarian,Student
434,User434,SL762,38,male,Anuradhapura,Buddhist,non-vegetarian,Artist
435,User435,SL263,24,male,Hambantota,Buddhist,non-vegetarian,Engineer
436,User436,SL836,37,female,Kegalle,Hindu,vegetarian,Lawyer
437,User437,SL184,27,female,Kandy,Buddhist,non-vegetarian,Lawyer
438,User438,SL150,22,female,Gampaha,Buddhist,non-vegetarian,Entrepreneur
439,User439,SL599,30,male,NuwaraEliya,Hindu,non-vegetarian,Entrepreneur
440,User440,SL699,35,male,Batticaloa,Christian,vegetarian,Entrepreneur
441,User441,SL855,31,male,Hambantota,Hindu,vegetarian,Entrepreneur
442,User442,SL541,23,male,NuwaraEliya,Buddhist,vegetarian,Manager
443,User443,SL516,36,male,Matale,Christian,non-vegetarian,Engineer
444,User444,SL275,26,female,Ampara,Buddhist,vegetarian,Engineer
445,User445,SL923,23,female,Hambantota,Buddhist,non-vegetarian,Artist
446,User446,SL238,40,female,Ampara,Hindu,non-vegetarian,Teacher
447,User447,SL996,22,female,Galle,Buddhist,non-vegetarian,Artist
448,User448,SL554,24,male,Kegalle,Muslim,non-vegetarian,Artist
449,User449,SL199,26,male,Ampara,Buddhist,non-vegetarian,Entrepreneur
450,User450,SL788,34,female,Gampaha,Hindu,vegetarian,Entrepreneur
451,User451,SL330,28,female,Kandy,Christian,vegetarian,Doctor
452,User452,SL972,24,male,Matale,Christian,non-vegetarian,Lawyer
453,User453,SL723,27,female,Matara,Buddhist,non-vegetarian,Artist
454,User454,SL842,25,female,Anuradhapura,Buddhist,non-vegetarian,Artist
455,User455,SL345,36,female,Puttalam,Buddhist,non-vegetarian,Student
456,User456,SL739,22,female,Kegalle,Buddhist,vegetarian,Lawyer
457,User457,SL371,25,male,Kandy,Buddhist,non-vegetarian,Manager
458,User458,SL313,33,female,Badulla,Muslim,non-vegetarian,Student
459,User459,SL896,24,male,Gampaha,Hindu,non-vegetarian,Artist
460,User460,SL943,30,male,Anuradhapura,Buddhist,non-vegetarian,Doctor
461,User461,SL879,31,female,Gampaha,Buddhist,vegetarian,Artist
462,User462,SL176,22,male,Kalutara,Buddhist,non-vegetarian,Entrepreneur
463,User463,SL741,42,female,Matale,Buddhist,vegetarian,Consultant
464,User464,SL370,24,female,Matara,Buddhist,vegetarian,Teacher
465,User465,SL133,45,male,Polonnaruwa,Hindu,vegetarian,Manager
466,User466,SL202,28,male,Badulla,Buddhist,non-vegetarian,Student
467,User467,SL405,29,female,Gampaha,Hindu,non-vegetarian,Lawyer
468,User468,SL808,33,female,Ratnapura,Buddhist,non-vegetarian,Accountant
469,User469,SL370,22,female,Gampaha,Buddhist,vegetarian,Doctor
470,User470,SL732,28,female,Colombo,Buddhist,non-vegetarian,Entrepreneur
471,User471,SL665,27,female,Ratnapura,Buddhist,non-vegetarian,Engineer
472,User472,SL536,22,male,Ampara,Buddhist,non-vegetarian,Consultant
473,User473,SL987,29,female,Trincomalee,Buddhist,non-vegetarian,Consultant
474,User474,SL565,32,male,Gampaha,Buddhist,non-vegetarian,Entrepreneur
475,User475,SL468,28,male,Colombo,Buddhist,non-vegetarian,Engineer
476,User476,SL672,22,female,Galle,Buddhist,vegetarian,Accountant
477,User477,SL144,22,male,Batticaloa,Muslim,vegetarian,Accountant
478,User478,SL758,22,female,Kandy,Buddhist,non-vegetarian,Engineer
479,User479,SL236,32,male,Gampaha,Buddhist,non-vegetarian,Student
480,User480,SL600,25,male,Kurunegala,Buddhist,vegetarian,Engineer
481,User481,SL790,22,female,Hambantota,Buddhist,vegetarian,Student
482,User482,SL918,35,male,Kegalle,Buddhist,vegetarian,Teacher
483,User483,SL475,31,male,Anuradhapura,Hindu,non-vegetarian,Student
484,User484,SL408,22,male,Monaragala,Muslim,vegetarian,Manager
485,User485,SL507,32,female,Gampaha,Hindu,vegetarian,Entrepreneur
486,User486,SL761,29,male,Badulla,Buddhist,non-vegetarian,Engineer
487,User487,SL529,28,male,Hambantota,Muslim,non-vegetarian,Consultant
488,User488,SL411,31,male,Ratnapura,Buddhist,non-vegetarian,Student
489,User489,SL896,38,female,Puttalam,Buddhist,vegetarian,Teacher
490,User490,SL575,36,male,Ampara,Buddhist,vegetarian,Engineer
491,User491,SL319,22,female,NuwaraEliya,Buddhist,vegetarian,Engineer
492,User492,SL492,29,male,Monaragala,Hindu,vegetarian,Accountant
493,User493,SL215,22,male,Colombo,Buddhist,non-vegetarian,Accountant
494,User494,SL818,27,male,Monaragala,Buddhist,non-vegetarian,Accountant
495,User495,SL725,30,male,Kalutara,Buddhist,non-vegetarian,Lawyer
496,User496,SL389,36,female,Kurunegala,Muslim,non-vegetarian,Teacher
497,User497,SL418,41,female,Badulla,Buddhist,vegetarian,Teacher
498,User498,SL137,22,female,Kandy,Muslim,vegetarian,Accountant
499,User499,SL177,22,male,Batticaloa,Buddhist,non-vegetarian,Student
500,User500,SL256,22,female,Monaragala,Buddhist,vegetarian,Entrepreneur
501,User501,SL630,27,male,Matale,Buddhist,vegetarian,Accountant
502,User502,SL467,26,female,Ratnapura,Buddhist,vegetarian,Accountant
503,User503,SL123,43,male,Colombo,Hindu,vegetarian,Manager
504,User504,SL949,28,female,Gampaha,Buddhist,vegetarian,Engineer
505,User505,SL887,32,male,Kalutara,Buddhist,non-vegetarian,Accountant
506,User506,SL186,29,female,Colombo,Buddhist,non-vegetarian,Accountant
507,User507,SL444,37,male,Kegalle,Buddhist,vegetarian,Lawyer
508,User508,SL235,31,female,Monaragala,Muslim,vegetarian,Entrepreneur
509,User509,SL829,37,female,Gampaha,Buddhist,non-vegetarian,Teacher
510,User510,SL424,28,male,Colombo,Muslim,non-vegetarian,Manager
511,User511,SL421,25,female,Colombo,Hindu,non-vegetarian,Manager
512,User512,SL892,34,male,Colombo,Buddhist,non-vegetarian,Entrepreneur
513,User513,SL359,30,female,Kandy,Buddhist,vegetarian,Lawyer
514,User514,SL251,26,female,Galle,Buddhist,non-vegetarian,Manager
515,User515,SL160,22,female,Ratnapura,Buddhist,vegetarian,Artist
516,User516,SL565,22,female,Kalutara,Buddhist,non-vegetarian,Lawyer
517,User517,SL518,22,male,Galle,Muslim,non-vegetarian,Engineer
518,User518,SL972,23,male,Batticaloa,Buddhist,non-vegetarian,Entrepreneur
519,User519,SL795,22,male,Galle,Buddhist,non-vegetarian,Accountant
520,User520,SL574,22,female,Kandy,Buddhist,non-vegetarian,Doctor
521,User521,SL577,24,male,Kurunegala,Hindu,vegetarian,Manager
522,User522,SL690,22,female,Colombo,Buddhist,vegetarian,Manager
523,User523,SL828,22,female,Galle,Buddhist,non-vegetarian,Teacher
524,User524,SL959,31,male,Kurunegala,Buddhist,vegetarian,Manager
525,User525,SL230,34,female,Polonnaruwa,Buddhist,vegetarian,Entrepreneur
526,User526,SL905,31,female,Puttalam,Buddhist,vegetarian,Lawyer
527,User527,SL233,26,female,Gampaha,Muslim,vegetarian,Entrepreneur
528,User528,SL722,29,female,Matara,Buddhist,non-vegetarian,Teacher
529,User529,SL114,38,female,Galle,Hindu,non-vegetarian,Student
530,User530,SL126,28,female,Galle,Buddhist,non-vegetarian,Doctor
531,User531,SL230,23,female,Batticaloa,Buddhist,vegetarian,Engineer
532,User532,SL637,22,female,Anuradhapura,Muslim,non-vegetarian,Accountant
533,User533,SL771,35,male,Monaragala,Buddhist,non-vegetarian,Entrepreneur
534,User534,SL252,29,female,Ratnapura,Buddhist,vegetarian,Accountant
535,User535,SL237,30,female,Gampaha,Buddhist,non-vegetarian,Doctor
536,User536,SL773,30,female,Kalutara,Buddhist,vegetarian,Artist
537,User537,SL914,33,female,Kurunegala,Buddhist,non-vegetarian,Doctor
538,User538,SL693,29,male,Gampaha,Hindu,vegetarian,Manager
539,User539,SL689,22,female,Kandy,Muslim,vegetarian,Accountant
540,User540,SL519,22,female,Gampaha,Buddhist,non-vegetarian,Accountant
541,User541,SL974,33,female,Gampaha,Buddhist,vegetarian,Student
542,User542,SL205,33,male,Galle,Buddhist,vegetarian,Manager
543,User543,SL481,28,female,Gampaha,Hindu,non-vegetarian,Doctor
544,User544,SL132,29,male,Anuradhapura,Muslim,vegetarian,Consultant
545,User545,SL916,33,male,Colombo,Hindu,vegetarian,Artist
546,User546,SL207,30,male,Trincomalee,Buddhist,vegetarian,Consultant
547,User547,SL217,27,male,Matara,Buddhist,vegetarian,Consultant
548,User548,SL626,29,female,Badulla,Buddhist,vegetarian,Student
549,User549,SL294,23,female,Anuradhapura,Buddhist,non-vegetarian,Artist
550,User550,SL733,32,female,Kegalle,Buddhist,vegetarian,Teacher
551,User551,SL716,39,male,Puttalam,Buddhist,non-vegetarian,Teacher
552,User552,SL232,24,female,Kurunegala,Buddhist,vegetarian,Teacher
553,User553,SL467,32,male,Monaragala,Buddhist,vegetarian,Consultant
554,User554,SL631,34,female,Gampaha,Hindu,non-vegetarian,Student
555,User555,SL101,22,male,Galle,Muslim,vegetarian,Accountant
556,User556,SL288,26,male,Kurunegala,Buddhist,vegetarian,Engineer
557,User557,SL567,24,male,Puttalam,Hindu,vegetarian,Entrepreneur
558,User558,SL180,33,male,Kalutara,Buddhist,vegetarian,Student
559,User559,SL847,28,male,Gampaha,Buddhist,vegetarian,Artist
560,User560,SL309,35,female,Kandy,Hindu,vegetarian,Teacher
561,User561,SL847,27,male,Anuradhapura,Muslim,vegetarian,Entrepreneur
562,User562,SL203,33,female,Anuradhapura,Buddhist,vegetarian,Entrepreneur
563,User563,SL355,22,male,Ampara,Buddhist,vegetarian,Lawyer
564,User564,SL833,37,male,Ratnapura,Buddhist,vegetarian,Artist
565,User565,SL921,24,male,Ampara,Buddhist,non-vegetarian,Accountant
566,User566,SL612,27,male,Galle,Buddhist,vegetarian,Entrepreneur
567,User567,SL461,27,male,Colombo,Buddhist,non-vegetarian,Teacher
568,User568,SL655,24,male,Anuradhapura,Buddhist,vegetarian,Consultant
569,User569,SL799,22,female,Kalutara,Buddhist,vegetarian,Lawyer
570,User570,SL754,38,male,Ratnapura,Buddhist,vegetarian,Student
571,User571,SL997,31,female,Kandy,Buddhist,vegetarian,Engineer
572,User572,SL547,36,female,Puttalam,Buddhist,vegetarian,Manager
573,User573,SL971,26,male,NuwaraEliya,Buddhist,vegetarian,Consultant
574,User574,SL979,31,male,Kurunegala,Christian,vegetarian,Doctor
575,User575,SL576,29,female,Ampara,Buddhist,vegetarian,Teacher
576,User576,SL251,24,male,Ampara,Buddhist,non-vegetarian,Consultant
577,User577,SL843,38,female,Anuradhapura,Buddhist,non-vegetarian,Engineer
578,User578,SL805,25,male,Monaragala,Buddhist,non-vegetarian,Manager
579,User579,SL939,34,female,Monaragala,Hindu,vegetarian,Student
580,User580,SL753,30,male,Kandy,Buddhist,non-vegetarian,Student
581,User581,SL795,35,male,Kandy,Buddhist,vegetarian,Artist
582,User582,SL733,30,female,Kandy,Hindu,vegetarian,Teacher
583,User583,SL149,35,female,Kurunegala,Buddhist,non-vegetarian,Consultant
584,User584,SL808,26,male,Ampara,Buddhist,vegetarian,Teacher
585,User585,SL286,34,female,NuwaraEliya,Hindu,non-vegetarian,Artist
586,User586,SL965,31,male,Polonnaruwa,Buddhist,vegetarian,Manager
587,User587,SL300,35,female,Kurunegala,Buddhist,non-vegetarian,Artist
588,User588,SL377,24,male,Matale,Buddhist,vegetarian,Artist
589,User589,SL848,30,male,Badulla,Muslim,non-vegetarian,Accountant
590,User590,SL222,38,female,Anuradhapura,Buddhist,non-vegetarian,Manager
591,User591,SL640,22,male,Jaffna,Buddhist,non-vegetarian,Entrepreneur
592,User592,SL324,28,female,Gampaha,Buddhist,vegetarian,Accountant
593,User593,SL797,29,female,Anuradhapura,Buddhist,non-vegetarian,Engineer
594,User594,SL434,45,female,Gampaha,Hindu,vegetarian,Consultant
595,User595,SL160,37,female,Kandy,Buddhist,non-vegetarian,Entrepreneur
596,User596,SL682,32,male,Kandy,Buddhist,non-vegetarian,Student
597,User597,SL513,29,female,Kalutara,Buddhist,non-vegetarian,Lawyer
598,User598,SL243,31,female,Matale,Buddhist,non-vegetarian,Consultant
599,User599,SL531,27,female,Gampaha,Buddhist,non-vegetarian,Manager
600,User600,SL388,32,male,Matara,Muslim,non-vegetarian,Teacher
601,User601,SL676,38,female,Ratnapura,Buddhist,vegetarian,Accountant
602,User602,SL157,34,male,Colombo,Buddhist,non-vegetarian,Engineer
603,User603,SL110,22,female,Kurunegala,Muslim,vegetarian,Student
604,User604,SL823,24,male,Kegalle,Buddhist,vegetarian,Manager
605,User605,SL735,32,female,NuwaraEliya,Buddhist,vegetarian,Manager
606,User606,SL116,38,female,Kandy,Buddhist,non-vegetarian,Teacher
607,User607,SL335,32,male,Colombo,Buddhist,vegetarian,Consultant
608,User608,SL845,28,female,Kandy,Buddhist,non-vegetarian,Teacher
609,User609,SL974,22,male,Badulla,Buddhist,non-vegetarian,Doctor
610,User610,SL424,42,female,Kalutara,Buddhist,non-vegetarian,Entrepreneur
611,User611,SL198,22,male,Gampaha,Buddhist,non-vegetarian,Artist
612,User612,SL147,22,female,Kurunegala,Hindu,non-vegetarian,Manager
613,User613,SL876,30,female,Matale,Buddhist,non-vegetarian,Entrepreneur
614,User614,SL860,28,female,Matara,Hindu,non-vegetarian,Teacher
615,User615,SL486,22,male,Kurunegala,Buddhist,vegetarian,Student
616,User616,SL616,29,male,Colombo,Buddhist,vegetarian,Consultant
617,User617,SL840,22,male,Jaffna,Christian,non-vegetarian,Accountant
618,User618,SL509,24,male,Kurunegala,Buddhist,non-vegetarian,Engineer
619,User619,SL980,23,male,Kurunegala,Buddhist,vegetarian,Lawyer
620,User620,SL438,24,male,Puttalam,Buddhist,vegetarian,Doctor
621,User621,SL232,22,male,Badulla,Buddhist,vegetarian,Entrepreneur
622,User622,SL973,34,male,Badulla,Buddhist,vegetarian,Lawyer
623,User623,SL442,29,female,Kurunegala,Buddhist,vegetarian,Engineer
624,User624,SL883,26,male,Batticaloa,Buddhist,non-vegetarian,Accountant
625,User625,SL213,26,female,Ampara,Buddhist,non-vegetarian,Engineer
626,User626,SL147,22,male,Polonnaruwa,Buddhist,non-vegetarian,Entrepreneur
627,User627,SL758,35,female,NuwaraEliya,Buddhist,non-vegetarian,Artist
628,User628,SL740,22,female,Colombo,Buddhist,vegetarian,Teacher
629,User629,SL212,28,female,Polonnaruwa,Muslim,non-vegetarian,Artist
630,User630,SL756,23,female,Matara,Muslim,non-vegetarian,Doctor
631,User631,SL179,22,female,NuwaraEliya,Buddhist,vegetarian,Entrepreneur
632,User632,SL590,24,male,Colombo,Muslim,vegetarian,Engineer
633,User633,SL309,25,male,Ratnapura,Buddhist,vegetarian,Teacher
634,User634,SL697,32,male,Jaffna,Christian,non-vegetarian,Accountant
635,User635,SL467,26,female,Kurunegala,Buddhist,vegetarian,Entrepreneur
636,User636,SL445,35,female,Gampaha,Buddhist,vegetarian,Entrepreneur
637,User637,SL166,36,female,Monaragala,Buddhist,vegetarian,Doctor
638,User638,SL499,28,female,Matale,Buddhist,vegetarian,Artist
639,User639,SL428,37,female,NuwaraEliya,Buddhist,non-vegetarian,Manager
640,User640,SL746,31,male,Ratnapura,Buddhist,non-vegetarian,Doctor
641,User641,SL724,28,male,Ampara,Buddhist,vegetarian,Doctor
642,User642,SL185,31,female,Ampara,Buddhist,non-vegetarian,Student
643,User643,SL273,25,male,Colombo,Buddhist,vegetarian,Manager
644,User644,SL943,25,female,Jaffna,Buddhist,non-vegetarian,Manager
645,User645,SL591,31,female,Kandy,Buddhist,non-vegetarian,Manager
646,User646,SL201,32,male,Hambantota,Buddhist,non-vegetarian,Teacher
647,User647,SL614,33,male,Anuradhapura,Christian,non-vegetarian,Manager
648,User648,SL541,24,female,Kandy,Buddhist,non-vegetarian,Manager
649,User649,SL845,38,female,Monaragala,Buddhist,vegetarian,Artist
650,User650,SL612,32,female,Galle,Buddhist,non-vegetarian,Doctor
651,User651,SL696,26,female,Kandy,Buddhist,non-vegetarian,Doctor
652,User652,SL201,23,male,Matale,Buddhist,vegetarian,Teacher
653,User653,SL442,22,female,Kandy,Buddhist,non-vegetarian,Doctor
654,User654,SL912,31,female,Matara,Buddhist,non-vegetarian,Accountant
655,User655,SL553,22,female,Hambantota,Buddhist,vegetarian,Artist
656,User656,SL122,22,male,Jaffna,Buddhist,vegetarian,Student
657,User657,SL412,27,female,Gampaha,Buddhist,non-vegetarian,Entrepreneur
658,User658,SL290,22,male,Matara,Buddhist,non-vegetarian,Artist
659,User659,SL430,33,male,Anuradhapura,Christian,vegetarian,Engineer
660,User660,SL405,22,male,Kalutara,Buddhist,vegetarian,Engineer
661,User661,SL862,30,male,Matara,Buddhist,non-vegetarian,Manager
662,User662,SL654,26,male,Matale,Hindu,non-vegetarian,Consultant
663,User663,SL988,23,female,Anuradhapura,Muslim,non-vegetarian,Artist
664,User664,SL167,23,male,Ratnapura,Buddhist,vegetarian,Artist
665,User665,SL310,30,female,Hambantota,Christian,vegetarian,Doctor
666,User666,SL918,32,female,Kandy,Hindu,vegetarian,Consultant
667,User667,SL958,22,male,Kalutara,Buddhist,non-vegetarian,Entrepreneur
668,User668,SL203,26,female,Kandy,Buddhist,vegetarian,Manager
669,User669,SL365,24,female,Kandy,Buddhist,non-vegetarian,Teacher
670,User670,SL577,35,male,Trincomalee,Buddhist,vegetarian,Accountant
671,User671,SL373,29,female,Galle,Buddhist,non-vegetarian,Consultant
672,User672,SL913,27,female,Anuradhapura,Buddhist,vegetarian,Engineer
673,User673,SL755,34,female,Polonnaruwa,Buddhist,vegetarian,Lawyer
674,User674,SL205,22,male,Kandy,Buddhist,vegetarian,Accountant
675,User675,SL989,36,male,Kalutara,Christian,vegetarian,Entrepreneur
676,User676,SL477,23,male,Kurunegala,Buddhist,vegetarian,Artist
677,User677,SL153,40,male,Badulla,Buddhist,vegetarian,Student
678,User678,SL774,23,female,Jaffna,Buddhist,non-vegetarian,Manager
679,User679,SL218,28,female,Kurunegala,Buddhist,vegetarian,Lawyer
680,User680,SL433,30,female,Ampara,Buddhist,non-vegetarian,Artist
